(c) 2021 L. Francisco, W. R. Davis, and P. D. Franzon, NC State University
Sample#,Tclk,MaxTran,Uncertainty,Fanout,Area,Cpath
173,1740.1944640000002,158.5164139,62.87966103,18,6860.485282,1783.6908925700002
174,16132.979469999998,45.97131042,15.42881356,28,4465.479699,3404.133039999999
175,11661.75357,432.6659311000001,28.53898306,18,4350.651575,3537.421427
176,2686.659107,411.5028966,156.0881356,45,5038.166816,2240.159107
177,9932.007144,28.6565518,2.8559322039999997,43,4674.1259740000005,3463.592857999999
178,16655.16732,178.7177932,21.00508475,38,4331.359391,3495.6316100000004
179,10813.196609999999,190.2609656,25.60847458,5,4644.6591579999995,3393.4251809999987
180,8887.63143,416.3128276,17.622033899999998,9,4233.973499000001,3654.4546439999995
181,14958.06018,393.22648280000004,64.94915255,43,4324.091789,3578.0441100000007
182,12151.30215,234.5086897,7.016949154,18,4347.348118999999,3510.33965
183,15219.15411,493.2667586,31.36101695,42,4322.506129,3570.9666099999995
184,10878.471790000001,449.98068969999997,66.34237289,31,4336.380645,3607.070004000001
185,16524.62036,270.09986210000005,10.944067800000001,31,4332.284360000001,3466.157860000001
186,5167.048036,157.55475869999998,32.76271187,12,4514.238702000001,2491.406965
187,2817.206071,460.5605517,181.9830509,29,4963.11229,2299.0489281
188,12510.30715,276.8331035,1.794915255,33,4335.587815,3548.923220999999
189,10715.288929999999,446.13241380000005,66.13389832,46,4325.677447,3634.294286999998
190,4383.76625,239.3186207,52.08305086,46,4594.446606,2115.9126789999996
191,6635.700536,174.8695173,52.62542374,39,4229.877213000001,3122.905893
192,6505.153572,169.0979311,7.342372882,22,4236.351987,3028.4589290000004
193,826.3657135,385.5315862,91.89491527,10,6836.436108,1928.1621424999998
194,10454.195,398.03641380000005,36.27627119,30,4332.945051,3510.102143
195,4579.588393,342.2438621,119.86101699999999,24,4589.953907,2300.097322
196,793.7298207,436.5125517,162.8101695,46,6518.6436380000005,2077.7566067
197,5623.960715,89.25903455,28.66779661,30,4498.382114,2692.3285720000003
198,11172.20161,474.0286897,13.90508475,23,4337.702028,3546.6194669999995
199,1903.3773210000002,377.8350345,100.4932204,10,6927.215086,1859.5076781400003
200,4318.494464,69.05765525,8.671186442,39,4782.743594,2072.490893
201,7125.249108,236.43365519999998,25.43559322,40,4178.079022999999,3212.911608
202,7712.712144,323.0057931,2.884745763,6,4350.387288,3265.321073
203,5232.323214999999,391.3031724,94.55593222,26,4440.109149,2572.0178579999993
204,13065.1309,75.79089662,10.39152543,35,4372.057967,3452.216614000001
205,5330.230893,421.1227586,154.9677966,16,4462.308373,2673.521964
206,16100.343569999999,246.0518621,18.91864407,6,4536.570078,3478.4739299999983
207,10682.649640000001,476.9136552,6.218644069,48,4324.620341,3497.1210690000025
208,8234.900001,247.9751725,16.45932204,32,4146.233707,3507.225001
209,13587.31875,444.2091035,70.55084747,38,4323.166821,3663.143750000001
210,2001.2883920000002,160.4413794,25.0,20,6850.839203,1775.5955349
211,15545.51982,129.660138,28.17966102,29,4343.780385,3536.7733900000003
212,5885.054643,163.3263449,44.48983052,36,4305.328147,2803.6278570000004
213,2556.112143,383.6066207,125.7576271,35,5105.689454,2133.0907144
214,4220.583393,85.41075869,6.52542373,45,4728.038366,2004.878036
215,14794.873930000002,137.3550345,30.22711865,10,4439.052058,3474.57214
216,3306.7580359999997,188.3360001,59.94745764,22,4708.7461840000005,2045.2937499999998
217,2882.477857,99.83889662,14.47966102,9,4854.098245,1917.2778569999998
218,12281.84911,88.29737938,8.845762713,12,4420.420564999999,3537.099109999999
219,6015.601608,298.95779310000006,52.63728814,42,4249.301533,2877.208751
220,6733.611608,267.2148966,74.91355933,13,4248.24443,3153.6044650000003
221,11629.114290000001,187.3743449,56.01186442,50,4332.284357,3495.689290000001
222,5950.329822,372.0634483,61.72542374,31,4279.429053,2832.9726789999995
223,11106.929820000001,258.5566897,73.08305086,25,4336.909197999999,3669.0744630000017
224,16622.531430000003,333.5873104,87.80169493,25,4332.945051,3619.5421400000014
225,9573.002144,300.8811035,73.24406781,20,4342.062588000001,3666.8521440000004
226,3992.12875,390.3398621,121.6338983,14,4653.115987,2165.685893
227,7614.801072,29.61986215,0.5796610170000001,39,4387.650265,3208.4635720000006
228,6994.702144,194.1075863,23.788135600000004,36,4204.242395,3184.862858
229,7582.16518,400.9213793,156.28135600000002,40,4160.240361,3552.197323
230,11498.56732,243.1668966,93.66440679,32,4333.341466,3639.69232
231,8267.535894,396.1114483,68.00847459,31,4146.365846,3697.255537000001
232,2588.748035,325.89241380000004,75.16779662,45,4940.12024,2076.5623207
233,12412.39607,80.60082766,6.523728815,13,4415.795725999999,3549.201427
234,4546.9525,110.4204139,33.36779662,43,4619.949286,2189.2560710000002
235,1120.098928,309.5393104,6.0305084760000005,6,6876.870417,1767.5239279999998
236,3274.11875,175.8311725,41.31864407,26,4707.424802,2017.3705360000001
237,3110.935893,442.28413789999996,100.14067800000001,20,4721.695732,2138.8144644
238,8659.176787,291.2628966,20.31694916,40,4138.173272999999,3750.5267870000007
239,6570.4253579999995,483.6468966,111.5508475,34,4215.077732,3150.2217869999995
240,7810.619823,434.5892414,140.14576269999998,50,4141.2124539999995,3630.8912520000003
241,9083.453573,443.2457931,11.91355932,16,4177.55047,3620.003573000001
242,16165.61536,128.6968277,31.6661017,18,4357.126349,3559.4546499999997
243,1674.922678,284.5296552,30.22542373,36,6581.409318999999,1714.0083922899998
244,10193.10107,250.8617931,71.08135594,13,4374.30432,3700.3599990000002
245,3045.664107,125.8118621,17.37627119,21,4751.294698,1920.253393
246,11465.93143,306.6526897,118.9677966,6,4527.981091,3619.3046440000007
247,10160.46518,168.13627590000002,7.164406781,20,4352.105095,3540.118750999999
248,10095.19,67.1343449,9.305084747,10,4464.158322,3455.6400000000003
249,12379.76018,136.3933794,36.666101700000006,7,4552.162391,3493.0191090000008
250,2262.382321,220.08055180000002,5.689830509,21,5168.322981,1880.8894639
251,5460.7778579999995,255.6717242,14.49322034,5,4568.811798,2571.5564289999998
252,14207.41429,72.90593111,23.77457627,27,4371.265139,3450.1232199999995
253,16720.4425,360.52027589999994,65.94745764,34,4334.662847,3651.1907100000008
254,6341.9707149999995,381.6833104,84.13898306,21,4239.391168,3017.8528579999993
255,15806.61375,500.0,137.35932209999999,49,4324.752479,3726.37982
256,565.2717849,118.1169656,39.62711865,20,6851.367736,1876.2717849
257,532.635892,290.3012414,85.70847459,33,6828.375679000001,1915.4287490000002
258,15773.977859999999,370.140138,18.66271187,33,4330.434424,3515.3135699999984
259,7516.890001000001,222.0038621,36.77796611,11,4199.617558,3316.3632150000003
260,2523.47625,478.8369655,187.3067797,32,5308.257374,2199.76375
261,10845.83589,429.77931039999993,150.1305085,37,4323.563236,3814.7841040000003
262,13293.58554,334.54896560000003,65.77118645,6,4521.638454999999,3489.755183000001
263,13554.67947,480.76193099999995,86.58813561,24,4340.212654,3639.4955409999984
264,15251.79,66.17268973,8.649152544,45,4393.46436,3457.166790000001
265,13717.865719999998,222.9655173,63.24745764,19,4348.801639,3593.987149999997
266,14468.50822,384.5699311,156.1084746,39,4324.356064,3816.1242899999997
267,7190.524287,451.904,157.55254240000002,22,4194.067753,3446.472501
268,7223.160179,254.710069,49.50000001,41,4175.304120000001,3308.5833930000003
269,8561.265716,262.40496559999997,56.11694916,43,4139.098241,3681.760359
270,14599.055180000001,24.80993111,2.7355932210000002,47,4687.868352,3501.4266100000004
271,11302.74857,307.616,23.22033899,14,4364.261814,3530.4253559999997
272,7941.166787,39.23806904,2.879661017,25,4388.4430950000005,3094.67393
273,924.276785,221.04220690000002,73.23050849,45,6789.791295999999,1925.7803560000002
274,14696.96625,124.85020700000001,10.16440678,12,4413.152963,3550.955540000001
275,1054.8237490000001,315.3108966,47.35932204,10,6993.812761,1850.0076776
276,3926.853571,111.382069,15.15084746,50,4699.364371,1924.660714
277,5917.693929,143.1266208,5.503389831000001,16,4305.460287,2783.406429
278,1250.642499,449.0173793000001,77.90338984,46,6486.13764,1945.4657133
279,8430.718751,139.2783449,33.67118645,20,4160.901052,3670.3705370000007
280,16687.803219999998,361.4835862,90.22542374,30,4337.43775,3702.897859999999
281,1870.741428,183.5277242,47.00677967,24,6601.230055,1742.8985709
282,6113.5126789999995,252.78510350000002,32.74745763,23,4238.862615,2887.8894649999993
283,11270.11268,403.80800000000005,125.5389831,46,4325.413170000001,3743.9412509999993
284,1838.1055350000001,266.2532414,25.88644068,4,7060.014020999999,1721.6966064
285,10650.01375,394.188138,21.16949153,48,4324.884617000001,3549.510179000001
286,5982.965715,264.3282759,64.45762713,42,4259.608316,2873.2764290000005
287,1446.464642,445.1707586,124.3677966,36,6829.8292,2064.677142
288,7059.977322,55.59117249,17.20677966,40,4276.522007,3106.4844649999995
289,9377.183394,34.42813801,9.179661018,20,4511.728078,3314.9619649999995
290,11759.66125,424.0077242,155.34745769999998,29,4332.152222,3781.764820999999
291,4057.400536,378.79834489999996,36.35593221,49,4600.921382,2006.079107
292,16491.98447,350.902069,141.4627119,14,4365.054643,3821.0201799999995
293,14337.96125,248.93848280000003,9.269491527000001,31,4330.566561,3497.10411
294,4971.229286,278.758069,15.59322034,8,4632.106008,2376.066786
295,14109.503219999999,121.96358629999999,34.34067797,47,4348.537362,3531.8639299999977
296,4285.858572,107.5354483,15.03728814,36,4688.925448,2052.578215
297,663.1828562999999,305.6910345,115.11694920000001,26,7011.915690999999,2016.6953563
298,10519.46679,70.01931042,1.6389830509999999,47,4365.847471,3397.656076
299,11237.473390000001,130.6217932,31.63050848,6,4585.461225999999,3599.9823190000016
300,13260.94965,226.8137932,13.56779661,22,4342.987556,3505.6371500000005
301,11139.56572,459.5988966,48.67627119,40,4326.734552,3615.3960769999994
302,8463.354644,20.00000008,1.576271187,29,4596.428669,3247.9564299999993
303,4122.672321999999,407.6546207,67.02203391,35,4610.171059,2066.8044649999993
304,13815.7734,65.21103456,14.65084746,46,4378.004187,3509.2573300000004
305,3959.489464,481.7235862,142.11864409999998,39,4653.5124,2212.473393
306,3437.301607,413.42620689999995,55.86440679,29,4700.817889,2041.5480359999997
307,14827.513219999999,399.9597242,144.8372882,17,4355.54069,3753.702509999999
308,8398.082858,479.8002759,63.73559323,37,4141.344592,3775.552501
309,5003.865179,200.84248280000003,47.15084746,48,4587.443279,2417.9312500000005
310,14305.325359999999,238.3569656,83.49322035,36,4330.830838,3624.2378599999993
311,14240.050180000002,386.4932414,61.94067798,7,4488.075344,3653.0466100000012
312,4710.135357,198.91751730000001,79.90508476,43,4603.035592,2295.947857
313,9246.63643,113.3070345,1.172881356,49,4312.199343,3435.690001000001
314,7647.436965000001,289.33793110000005,83.30847459,28,4161.561744,3456.6476790000006
315,15284.4259,277.79641380000004,13.73728814,17,4351.972957999999,3512.670540000001
316,1152.734821,83.48744835,25.55762712,22,6724.250745,1797.7508923999999
317,956.9126777999999,95.03062076,20.82372882,42,6602.419286,1780.4608921
318,16753.0784,485.57186210000003,81.920339,15,4355.276414,3614.815899999998
319,5493.41375,33.46648284,10.644067800000002,12,5201.753953,2634.3208929999996
320,2164.47125,447.09406900000005,150.76440680000002,11,6715.529634,1998.9676786
321,10356.28393,469.2187586,93.66949154,6,4519.392105,3605.1089299999994
322,2621.387321,94.06731041,10.41355932,8,4933.777604999999,1899.2855353
323,6864.158572,231.6237242,43.64067797,27,4213.227796,3164.010358
324,7484.254108,314.3492414,53.59322035,26,4163.015264,3438.916608
325,4612.224286,440.36082760000005,72.08644069,33,4571.983104999999,2245.1635719999995
326,10062.55411,488.45682760000005,179.55254240000002,8,4426.234648,3838.9005389999993
327,12673.49,147.93655180000002,26.56779661,7,4538.023598,3514.743570999999
328,5591.324822,196.03255180000002,23.71186441,8,4476.843584,2653.5855359999996
329,4775.407143,356.6736552,11.30847458,43,4553.087336,2279.6892860000003
330,11041.65464,245.09020690000003,44.82711865,6,4537.75932,3451.0528540000005
331,13652.590540000001,494.2284138,7.250847459,28,4334.39857,3447.9959
332,15480.24465,461.52386210000003,123.3322034,37,4325.016757,3754.835720000001
333,12216.57732,272.0248276,16.97627119,32,4334.266432,3590.9505339999996
334,1511.736428,303.76772420000003,100.579661,47,6714.868944,1946.2257137
335,8593.901608,490.38013789999997,187.45932209999998,21,4148.347919,4014.698037
336,5297.595,357.6353104,72.10169493,33,4422.931177,2578.898571
337,13848.412680000001,405.7313104,0.0,38,4328.320213,3457.3466100000005
338,2033.924285,256.6333794,24.73220339,31,6512.301028,1803.1082136
339,7027.341429000001,56.55282766,6.189830509,21,4305.196006,3053.050358000001
340,8952.906609,149.85986210000002,3.1254237289999995,15,4212.302826,3483.519109
341,16426.70929,229.69875869999998,58.13050848,44,4327.791658,3586.2039299999997
342,16296.16232,486.5335173,3.569491526,10,4396.107129999999,3556.3230299999996
343,4253.219286,294.14786210000005,22.43050848,47,4585.19693,2005.8924999999995
344,2947.753036,119.07862079999998,46.41355933,49,4765.565628,2016.1423217000001
345,4742.77125,77.71586214,9.083050849,17,4739.666531,2282.712321
346,9997.27893,410.5412414,24.39322034,37,4328.848764,3513.5967870000004
347,9801.46018,288.37627589999994,91.68305086,32,4333.870019,3708.63518
348,2360.293392,152.74482759999998,24.02033899,40,5090.757834,1940.4612491
349,14435.872319999999,232.58537940000002,33.29152543,9,4417.249248,3563.088389999999
350,2654.0232140000003,235.47034490000001,10.666101699999999,24,4818.685197999999,1946.1714283000001
351,14729.60215,441.3224828,131.9101695,18,4348.140949000001,3769.0789400000012
352,15741.338569999998,78.67751731,2.779661017,21,4368.886651,3426.7599999999984
353,7386.343037000001,379.76,80.62203391,5,4386.593166,3375.5448230000006
354,9866.731966,388.4165517,105.54406780000001,42,4325.016755,3669.4748229999996
355,15512.883930000002,425.93268969999997,167.8491526,32,4330.302286,3807.4589300000025
356,12706.1259,155.6314483,41.84745763,15,4368.225961,3584.0901859999994
357,4416.405536,348.97875869999996,111.74915259999999,48,4571.322414,2189.062679
358,16557.25625,73.86758628,27.45762712,17,4383.553996,3501.2026799999985
359,12477.67125,50.78124146,5.944067798,38,4454.908639,3494.1658929999994
360,14403.23643,281.6430345,9.591525425,25,4336.909197999999,3474.063220000002
361,14044.231430000002,415.3511724,21.97796611,48,4325.413170000001,3519.0796400000017
362,8691.81268,101.7638621,6.455932204,40,4167.507963,3413.273393999999
363,5428.141965,465.3704828,180.8644068,22,4436.93783,2755.147322
364,14892.785,186.4126897,65.6322034,49,4330.170147,3538.385
